text,retweet_count,favorited,retweeted,created_at,verified,location,description,user_created_at,statuses_count,followers_count,favourites_count,name,time_zone,friends_count,lat,lon,Brand
This is a fabulous question. https://t.co/1N4aor4rnU,0,FALSE,FALSE,Sun Dec 10 14:04:33 +0000 2017,FALSE,I was a very nice boy,I used to cut the grass,Thu Jun 11 02:15:05 +0000 2009,54634,698,95098,T’s bay leaf tree,Eastern Time (US & Canada),2029,43.8717565,-72.4511725,DunkinDonuts
"Thanks, @Adams_Allstars for great #familyengagement !!  @ClarkCountySch https://t.co/wQr4kQkhYL",0,FALSE,FALSE,Sun Dec 10 14:04:34 +0000 2017,FALSE,"Las Vegas, NV",NA,Mon Jan 13 19:10:12 +0000 2014,4261,483,3730,Rebecca Kaatz,NA,285,39.499762,-111.547029,DunkinDonuts
Biloxi MS Sun Dec 10th AM Forecast: TODAY Sunny Hi 55 TONIGHT Clear Lo 39,0,FALSE,FALSE,Sun Dec 10 14:04:34 +0000 2017,FALSE,"Biloxi, MS","Follow us for the latest news, weather, events and emergency notices for Biloxi, MS",Thu Jul 21 21:49:06 +0000 2011,2331,154,0,"Biloxi, Mississippi",Central Time (US & Canada),0,30.4278175,-88.9291175,DunkinDonuts
Things to do on this wonderful Sunday... Cheer on @ThunderCWHL !! I mean there is no where else u want to be than a… https://t.co/CiNhrSQGva,0,FALSE,FALSE,Sun Dec 10 14:04:34 +0000 2017,FALSE,"Toronto, Canada",#Justgoaliethings Sometimes I take good photos AND stop pucks<ed><U+00A0><U+00BE><ed><U+00B4><U+0094>Everyone u meet is fighting a battle u know nothing about always be kind. My door is always open.,Thu Jun 06 03:41:36 +0000 2013,40892,626,111311,Teri Di-Lauro,Central Time (US & Canada),1177,43.629311,-79.2725695,DunkinDonuts
I can't sleep past 8 ever <ed><U+00A0><U+00BD><ed><U+00B8><U+00B6>,0,FALSE,FALSE,Sun Dec 10 14:04:35 +0000 2017,FALSE,"Canyon Lake, TX",I'm kind of a big deal on a fairly irrelevant social media site that falsely inflates my ego. Designated hype man,Mon Feb 24 23:40:27 +0000 2014,19769,2246,31752,Robert Blackburn,Central Time (US & Canada),1334,31.1688935,-100.0768885,DunkinDonuts
What black people were you around lmao https://t.co/WrEncFmtub,0,FALSE,FALSE,Sun Dec 10 14:04:35 +0000 2017,FALSE,"29.7573° N, 95.3555° W",hashtag <ed><U+00A0><U+00BE><ed><U+00B5><U+0087>,Fri Jul 24 06:24:36 +0000 2009,190772,1980,5581,<U+2796>,Central Time (US & Canada),761,29.838495,-95.4464865,DunkinDonuts
Thanks to the Royal #Aviation Museum of Western #Canada @historyoflight for having us host #UAV Ground School. Just… https://t.co/PZqqmgPmiC,0,FALSE,FALSE,Sun Dec 10 14:04:34 +0000 2017,FALSE,"Winnipeg, Manitoba","UAV Services & Drone Ground School. NDVI & Elevation mapping for ag, mining, etc. 4K video & aerial photo. For more info: http://www.m3aerial.com/twitter",Fri Sep 18 14:59:50 +0000 2015,2452,1899,1060,Matthew Johnson,Central Time (US & Canada),4820,49.8538055,-97.1526765,DunkinDonuts
"Interested in a #job in #Phoenix, AZ? This could be a great fit: https://t.co/xEYWHOZjZm #Healthcare #Veterans #Hiring",0,FALSE,FALSE,Sun Dec 10 14:04:35 +0000 2017,FALSE,United States,This is our #jobs feed. Follow @VACareers to connect.,Wed Oct 22 17:06:44 +0000 2014,9362,1089,0,Jobs at VA,NA,1,33.5528625,-112.1246765,DunkinDonuts
Gulfport MS Sun Dec 10th AM Forecast: TODAY Sunny Hi 55 TONIGHT Clear Lo 39,0,FALSE,FALSE,Sun Dec 10 14:04:35 +0000 2017,FALSE,"Gulfport, MS","Follow us for the latest news, weather, events and emergency notices for Gulfport, Mississippi",Thu Jul 21 21:44:42 +0000 2011,2336,51,0,"Gulfport, MS",Central Time (US & Canada),0,30.426027,-89.069133,DunkinDonuts
"If you're looking for work in #GrandRapids, MI, check out this #job: https://t.co/OAzhKAJioY #manager #Hiring #CareerArc",0,FALSE,FALSE,Sun Dec 10 14:04:35 +0000 2017,FALSE,Michigan,Follow this account for geo-targeted Facilities Management job tweets in Michigan Non-Metro. Need help? Tweet us at @CareerArc!,Fri Jul 30 23:13:51 +0000 2010,118,166,0,MI Facility Mgmt.,Quito,123,42.9564115,-85.6411415,DunkinDonuts
"Can you recommend anyone for this #job? PHYSICIAN - PRIMARY CARE, PART TIME GUILFORD, CT - https://t.co/pU9iagGaBI… https://t.co/EhwhqXK68r",0,FALSE,FALSE,Sun Dec 10 14:04:35 +0000 2017,FALSE,"New Haven, CT","Yale-New Haven Hospital is a 1,500+ bed medical center, one of the largest hospitals in the US, and the primary teaching hospital for Yale School of Medicine.",Tue Apr 16 19:14:27 +0000 2013,431,299,0,YNHH Jobs,Atlantic Time (Canada),66,41.298394,-72.9291585,DunkinDonuts
"Want to work in #Manheim, PA? View our latest opening: https://t.co/hqEbGifp6P #intellectualdisabilities… https://t.co/yipy61u4S0",0,FALSE,FALSE,Sun Dec 10 14:04:35 +0000 2017,FALSE,Pennsylvania,Follow this account for geo-targeted Other job tweets in Pennsylvania Non-Metro. Need help? Tweet us at @CareerArc!,Thu May 21 21:49:44 +0000 2009,888,884,0,PA Non-Metro Jobs,Eastern Time (US & Canada),538,40.1648285,-76.3955635,DunkinDonuts
Can you recommend anyone for this #job? Plant Safety and Environmental Manager - https://t.co/FFd9fhAG7J #Green… https://t.co/36eUf1Mx6q,0,FALSE,FALSE,Sun Dec 10 14:04:35 +0000 2017,FALSE,"St. Cloud, MN","Follow this account for geo-targeted Green/Sustainability job tweets in St. Cloud, MN. Need help? Tweet us at @CareerArc!",Wed Jun 03 02:35:47 +0000 2009,1,261,0,TMJ-MNS Green Jobs,Eastern Time (US & Canada),256,45.5307205,-94.1849135,DunkinDonuts
"We're #hiring! Click to apply: STORE MANAGER CANDIDATE in TOLEDO, IA - https://t.co/hIvf7hgYCx #Retail #Toledo, IA #Job #Jobs #CareerArc",0,FALSE,FALSE,Sun Dec 10 14:04:35 +0000 2017,FALSE,Indiana,Follow this account for geo-targeted Retail job tweets in Iowa Non-Metro. Need help? Tweet us at @CareerArc!,Fri Jul 24 22:57:23 +0000 2009,786,372,0,TMJ-IA Retail Jobs,Central Time (US & Canada),301,41.989301,-92.5834085,DunkinDonuts
I’m a piece of shit. Literally asked Jon to smoke me up at like 5 am. He drove all the way to grafton and I<U+FE0F> fucking passsed out <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>,0,FALSE,FALSE,Sun Dec 10 14:04:36 +0000 2017,FALSE,"Grafton, Massachussetts",NA,Fri Nov 20 02:07:41 +0000 2009,9972,476,5568,Sammi Franks,Central Time (US & Canada),267,42.207817,-71.6873415,DunkinDonuts
"Interested in a #job in #apexnorth, carolina ? This could be a great fit: https://t.co/oyS3HH7VGG #Transportation #Hiring #CareerArc",0,FALSE,FALSE,Sun Dec 10 14:04:36 +0000 2017,FALSE,"RDU, NC","Follow this account for geo-targeted Transportation job tweets in Raleigh/Durham, NC. Need help? Tweet us at @CareerArc!",Mon Mar 09 17:56:52 +0000 2009,289,346,0,TMJ-RDU Transp. Jobs,Eastern Time (US & Canada),292,35.1704985,-79.861034,DunkinDonuts
such a good thread <ed><U+00A0><U+00BD><ed><U+00B2><U+0093> https://t.co/0yvuOqutj0,0,FALSE,FALSE,Sun Dec 10 14:04:36 +0000 2017,FALSE,573,shit happens | mommy to Izabel<ed><U+00A0><U+00BD><ed><U+00B2><U+009B>4/23/17 | sc:randaamelunke | ig:randaburrr,Mon Oct 08 23:40:05 +0000 2012,28672,700,40398,aranda,Pacific Time (US & Canada),220,38.3045585,-92.4367735,DunkinDonuts
Why did education reform become a zero-sum situation? Where 1 person's gain is another's loss. When any child or te… https://t.co/BN1Zw98S0a,0,FALSE,FALSE,Sun Dec 10 14:04:36 +0000 2017,FALSE,"Nashville, TN",Public school advocacy has carved a purpose for this acct. @TNExcellence #parent #PTO #communitySchools,Sun May 01 22:56:29 +0000 2011,2838,568,2127,Lyn Hoyt,NA,1075,36.200008,-86.791549,DunkinDonuts
Elephant Tree - S/T | repress #vinyljunkie #vinyl #elephanttree #elephanttree bandcamp #bandcamp… https://t.co/NGm3vsFdPG,0,FALSE,FALSE,Sun Dec 10 14:04:36 +0000 2017,FALSE,New York,Record Label + 24/7/365 Radio |,Tue Dec 14 12:15:18 +0000 2010,16327,914,485,Magnetic Eye Records,Eastern Time (US & Canada),1457,42.746617,-75.770041,DunkinDonuts
Yea I hope drake never says he’s better than wayne,0,FALSE,FALSE,Sun Dec 10 14:04:36 +0000 2017,FALSE,"Killeen, TX","ALL MONEY IN, NO MONEY OUT. 1994' I AINT SHIT. SAINTS/CHIEFS",Sun Jan 03 23:30:52 +0000 2016,56898,805,10652,A$I Beama,NA,581,31.0793065,-97.75384,DunkinDonuts
Hattiesburg MS Sun Dec 10th AM Forecast: TODAY Clearing Hi 51 TONIGHT Partly Cloudy Lo 30,0,FALSE,FALSE,Sun Dec 10 14:04:37 +0000 2017,FALSE,"Hattiesburg, MS","Follow us for the latest news, weather, events and emergency notices for Hattiesburg, Mississippi",Thu Jul 21 21:53:28 +0000 2011,2242,33,0,"Hattiesburg, MS",Central Time (US & Canada),0,32.571032,-89.876449,DunkinDonuts
i was not fw twitter yesterday lol. idk why,0,FALSE,FALSE,Sun Dec 10 14:04:37 +0000 2017,FALSE,"louisville, ky <ed><U+00A0><U+00BD><ed><U+00B2><U+008B>",superficial superwoman,Sun Feb 28 17:51:08 +0000 2016,12997,249,4611,sydcember 11 <ed><U+00A0><U+00BD><ed><U+00B2><U+0097>,Pacific Time (US & Canada),149,38.1958385,-85.8160975,DunkinDonuts
nah its gon be one mf that dont care cause im fuckin leavin. ion have time for that shit. https://t.co/cxgSZXXMsj,0,FALSE,FALSE,Sun Dec 10 14:04:37 +0000 2017,FALSE,rva/d[M]v,wölf || tsunami || aiko || <U+092C><U+0922><U+093C><U+0928><U+0947> <ed><U+00A0><U+00BD><ed><U+00B2><U+0094><U+2728><ed><U+00A0><U+00BD><ed><U+00B1><U+00BD><ed><U+00A0><U+00BE><ed><U+00B5><U+0080>,Mon Sep 29 02:09:49 +0000 2014,29110,708,23503,<ed><U+00A0><U+00BC><ed><U+00BC><U+0097>,Pacific Time (US & Canada),372,39.1701115,-77.26434,DunkinDonuts
#job Looking for #drivers in Seattle! Carpool people to fun local events and earn some $$$! Signup… https://t.co/bwxQ6n7S4D,0,FALSE,FALSE,Sun Dec 10 14:04:36 +0000 2017,FALSE,"Los Angeles, CA",Eventful round-trip experience. Local places. New faces.  Drivers wanted! Get paid to carpool people to fun local public events http://www.WeCarpool.com,Tue Jan 01 19:07:01 +0000 2013,52731,20143,93,We Carpool,Pacific Time (US & Canada),184,47.614817,-122.3306025,DunkinDonuts
Haven't gotten my newspaper in 3 weeks. Time to terminate that shit. https://t.co/lgIyLhpFia,0,FALSE,FALSE,Sun Dec 10 14:04:37 +0000 2017,FALSE,"Louisville, KY","Fierce enough for a mosh pit, classy enough for the ballet.",Wed Oct 11 02:44:34 +0000 2017,411,17,272,MoshAndBallet,NA,20,38.195555,-85.7223455,DunkinDonuts
Opposition to what exactly? https://t.co/641QBHa9Gb,0,FALSE,FALSE,Sun Dec 10 14:04:37 +0000 2017,FALSE,"Tulsa, OK",My contribution to the Great American Experiment: Four daughters contributing to the Great American Experiment of self-governance under the rule of law.,Sun Nov 10 16:50:27 +0000 2013,7870,420,3374,Rebecca Saunier,Central Time (US & Canada),1155,36.1093915,-95.913642,DunkinDonuts
"currently in Minnesota... first review, it’s cold",0,FALSE,FALSE,Sun Dec 10 14:04:37 +0000 2017,FALSE,#teamdoolittle,NA,Mon Jun 27 05:15:37 +0000 2011,23391,389,6170,Free Tay-K,Quito,485,46.4418605,-93.3613205,DunkinDonuts
Happy Founders Day to all the gentlemen and brothers of the Kappa Sigma Fraternity. AEK<U+0394><U+0392> brothers. #KSFoundersDay17 https://t.co/ZASRFRYbyp,0,FALSE,FALSE,Sun Dec 10 14:04:37 +0000 2017,FALSE,"Waco, TX",Following in my families footsteps on my way to running my own Sonic Drive-in. Single. Baseball. Kappa Sigma <U+039A>S 1869,Sun Dec 11 00:52:11 +0000 2011,10422,350,3270,Dylan,Eastern Time (US & Canada),805,31.547449,-97.1691565,DunkinDonuts
"Proverbs 20:4 If you are to lazy to PLOW , DONT expect a HARVEST !! <ed><U+00A0><U+00BC><ed><U+00BF><U+0088><U+26D3>

What ever religion you extol ,read your “bi… https://t.co/N3FlxTptad",0,FALSE,FALSE,Sun Dec 10 14:04:37 +0000 2017,FALSE,2<ed><U+00A0><U+00BC><ed><U+00BC><U+009F><ed><U+00A0><U+00BC><ed><U+00BC><U+009F> Star ALL-PURPOSE BACK,"ALL AMERICAN OFFENSE-DEFENSE BOWL/ALL-REGION 8 4A Runningback <ed><U+00A0><U+00BC><ed><U+00BF><U+0088>/R.I.P LIL TOMMY<ed><U+00A0><U+00BD><ed><U+00B1><U+00BC><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>/ LLK SOSA <ed><U+00A0><U+00BD><ed><U+00B1><U+00BC><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>/21 ACT/ SOUTHERN ELITE TOP 150//F.C.B<ed><U+00A0><U+00BC><ed><U+00BF><U+0081><ed><U+00A0><U+00BC><ed><U+00BE><U+00B1> Raleigh,Memphis",Sun Mar 30 16:52:46 +0000 2014,6618,1842,2580,Kendrick Gillespie.<ed><U+00A0><U+00BC><ed><U+00BF><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0093>,NA,2657,35.1335205,-89.922029,DunkinDonuts
Jackson MS Sun Dec 10th AM Forecast: TODAY Sunny Hi 55 TONIGHT Clear Lo 31,0,FALSE,FALSE,Sun Dec 10 14:04:38 +0000 2017,FALSE,"Jackson, MS","Follow us for the latest news, weather, events and emergency notices for Jackson, MS",Thu Jul 21 21:58:24 +0000 2011,2262,21,0,"Jackson, Mississippi",Central Time (US & Canada),0,32.230987,-90.1580165,DunkinDonuts
For the girls with Black ass names. https://t.co/YSKLTRqAAF,0,FALSE,FALSE,Sun Dec 10 14:04:38 +0000 2017,FALSE,"Neon Valley Street, Metropolis","23. La Nouvelle-Orléans. Capricorn sun. Virgo moon. Scorpio rising. Lover of neo-soul, moscato, and men with beards.",Sat Aug 15 17:51:24 +0000 2009,180606,2566,3386,Miss Anne Drist <U+2728>,America/Chicago,953,29.982601,-90.011008,DunkinDonuts
"Can you recommend anyone for this #job? Dishwasher/Utility - https://t.co/RtvRWcujJY #Hospitality #TheVillages, FL #Hiring #CareerArc",0,FALSE,FALSE,Sun Dec 10 14:04:38 +0000 2017,FALSE,"Orlando, FL","Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in Orlando, FL. Need help? Tweet us at @CareerArc!",Mon Mar 02 21:23:06 +0000 2009,1112,453,0,TMJ-ORL HRTA Jobs,Eastern Time (US & Canada),281,28.922832,-81.9968975,DunkinDonuts
Fake News &amp; POTUS calls him out with the evidence. https://t.co/kzzYDmCoRG,0,FALSE,FALSE,Sun Dec 10 14:04:38 +0000 2017,FALSE,New Jersey,"Father of 5 walking the narrow path. Seeker of Truth & Justice, Proponent of Integrity & Righteousness. Inspired by Divine Intervention.",Mon Aug 22 21:04:07 +0000 2011,1965,96,26,doug robb,Eastern Time (US & Canada),261,40.0730405,-74.7243235,DunkinDonuts
Original design Holiday party cake by Megan! When you let an artist roll with a theme beautiful… https://t.co/3w8IVbf66v,0,FALSE,FALSE,Sun Dec 10 14:04:38 +0000 2017,FALSE,"Columbus, Ohio ","Neighborhood bakery and lunch destination. Wedding cakes, Birthday Cakes, desserts, located in The Short North!",Sun Nov 01 02:29:10 +0000 2009,1752,1571,458,Piece of Cake,Eastern Time (US & Canada),1089,39.9946835,-82.985772,DunkinDonuts
"Want to work at WHBM? We're #hiring in #LakeGrove, NY! Click for details: https://t.co/U4jcTwtonn #Sales #Job #Jobs #CareerArc",0,FALSE,FALSE,Sun Dec 10 14:04:38 +0000 2017,FALSE,"Nassau County, NY","Follow this account for geo-targeted Sales job tweets in Nassau County, NY. Need help? Tweet us at @CareerArc!",Mon May 07 16:40:50 +0000 2012,191,423,0,Nassau Sales,Arizona,333,40.881978,-73.1534595,DunkinDonuts
"Can you recommend anyone for this #job? STORE MANAGER CANDIDATE in LAUDERDALE LAKES, FL - https://t.co/FszuiJgIY2… https://t.co/hGPf4jKJB6",0,FALSE,FALSE,Sun Dec 10 14:04:38 +0000 2017,FALSE,"Ft. Lauderdale, FL","Follow this account for geo-targeted Retail job tweets in Ft. Lauderdale, FL. Need help? Tweet us at @CareerArc!",Mon Dec 28 14:36:29 +0000 2009,680,422,0,TMJ-FLF Retail Jobs,Eastern Time (US & Canada),294,26.1683825,-80.2015345,DunkinDonuts
I kno Ima end up hooping today but I’m really debating if I should cause of my back,0,FALSE,FALSE,Sun Dec 10 14:04:38 +0000 2017,FALSE,NA,Boogie Down Bronx,Tue Sep 07 17:39:49 +0000 2010,35243,799,157,Ace_Bigalow,Eastern Time (US & Canada),601,33.943457,-84.3524445,DunkinDonuts
"We're #hiring! Click to apply: Support Associate - https://t.co/GqvP6pumKS #Sales #Albany, NY #Job #Jobs #CareerArc",0,FALSE,FALSE,Sun Dec 10 14:04:38 +0000 2017,FALSE,"Albany, NY","Follow this account for geo-targeted Sales job tweets in Albany, NY. Need help? Tweet us at @CareerArc!",Mon Feb 23 18:12:51 +0000 2009,140,420,0,TMJ -Albany Sales,Eastern Time (US & Canada),308,42.746617,-75.770041,DunkinDonuts
Moore hired this guy because his name is how Moore likes his victims...Young. https://t.co/zzIHksAZb0,0,FALSE,FALSE,Sun Dec 10 14:04:38 +0000 2017,FALSE,"North Hollywood, Los Angeles",NA,Tue Dec 13 13:39:06 +0000 2016,1114,27,1247,Carter Dyal,NA,85,34.0207895,-118.4119065,DunkinDonuts
"'Tis the Season, 'tis the season... for Christmas parties, Norah's… https://t.co/wpMyWtgnYj",0,FALSE,FALSE,Sun Dec 10 14:04:39 +0000 2017,FALSE,Here,"Child of God <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>, Wife <ed><U+00A0><U+00BD><ed><U+00B1><U+00B0><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>, Mother of 3 <ed><U+00A0><U+00BD><ed><U+00B1><U+00A7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B1><U+00A7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B1><U+00B6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>. Climbing the ladder to success one day at a time.<ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> If God is for me Who can be Against Me!",Fri Apr 17 22:34:29 +0000 2009,5777,746,2839,Megan Thomas,Eastern Time (US & Canada),1442,33.6311395,-80.926628,DunkinDonuts
"Join the Red Lobster team! See our latest #job opening here: https://t.co/pKFrd90fr2 #Hospitality #Hampton, VA #Hiring #CareerArc",0,FALSE,FALSE,Sun Dec 10 14:04:39 +0000 2017,FALSE,"Newport News, VA","Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in Newport News, VA. Need help? Tweet us at @CareerArc!",Tue Apr 28 11:31:31 +0000 2009,161,360,0,TMJ-VAP HRTA Jobs,Eastern Time (US & Canada),285,37.0508965,-76.362276,DunkinDonuts
I<U+FE0F> want one of those <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/16RTyOhfTR,0,FALSE,FALSE,Sun Dec 10 14:04:39 +0000 2017,FALSE,NA,NA,Thu Jun 19 22:28:44 +0000 2014,3389,877,1247,KEYA<ed><U+00A0><U+00BD><ed><U+00B2><U+0095>,NA,875,38.898603,-77.0143985,DunkinDonuts
Meridian MS Sun Dec 10th AM Forecast: TODAY Sunny Hi 51 TONIGHT Clear Lo 31,0,FALSE,FALSE,Sun Dec 10 14:04:39 +0000 2017,FALSE,"Meridian, MS","Follow us for the latest news, weather, events and emergency notices for Meridian, Mississippi",Thu Jul 21 22:02:10 +0000 2011,2188,38,0,"Meridian, MS",Central Time (US & Canada),0,32.571032,-89.876449,DunkinDonuts
"@ffweekend please get the hook for Ebony K Williams, can't stand her sanctimonious preaching!  Can no longer watch.",0,FALSE,FALSE,Sun Dec 10 14:04:39 +0000 2017,FALSE,"Asheville, NC","Political junkie! Mother of a brilliant son, wife of a wonderful man.",Tue Oct 23 01:02:06 +0000 2012,184,571,34181,lottida,NA,761,35.5390725,-82.5670075,DunkinDonuts
"Can you recommend anyone for this #job? Store Team Member - https://t.co/Ib0vyDtySx #Retail #Gloversville, NY #Hiring #CareerArc",0,FALSE,FALSE,Sun Dec 10 14:04:39 +0000 2017,FALSE,"Albany, NY","Follow this account for geo-targeted Retail job tweets in Albany, NY. Need help? Tweet us at @CareerArc!",Fri Apr 03 02:42:04 +0000 2009,325,381,0,TMJ-NYA Retail Jobs,Eastern Time (US & Canada),309,43.0458055,-74.3348115,DunkinDonuts
Bring it on!  Happy Holidays.  Go to Rockin Jump and we'll buy you a pitcher of drink with this coupon. #LasCruces… https://t.co/6eHhFLXGKz,0,FALSE,FALSE,Sun Dec 10 14:04:39 +0000 2017,FALSE,"Las Cruces, NM","The Las Channel is the largest TV station in Las Cruces, NM. We Are Las Cruces! The best of Las Cruces.  Helping small business succeed #Entrepreneur #LasCruces",Sat May 23 00:21:39 +0000 2009,3011,1668,469,Las Cruces Channel,Mountain Time (US & Canada),2915,32.3422995,-106.7374385,DunkinDonuts
@Alt_FedEmployee @GOP Jesus approves https://t.co/EfJRGWH0fK,0,FALSE,FALSE,Sun Dec 10 14:04:39 +0000 2017,FALSE,United States,"#PROMOTEthegeneralWelfare! WTF! #QueensNY chick w BSdetector. Living #LaVidaPobreza in #Florideath. #TrumpISguilty #Resist
No more Mrs Nice Chick",Wed Feb 23 13:51:28 +0000 2011,88904,3898,75561,ProgressB Wolf,Eastern Time (US & Canada),3136,27.698682,-83.804475,DunkinDonuts
kpop threads. https://t.co/ceygiTrs8F,0,FALSE,FALSE,Sun Dec 10 14:04:39 +0000 2017,FALSE,NA,DO NOT FOLLOW. this is @sichng_ threads + like account!,Sun Jun 18 21:40:55 +0000 2017,4196,342,3778,tisha; @sichng_ thread’s,Pacific Time (US & Canada),29,40.780709,-73.9685415,DunkinDonuts
"My Marimo pet, named Magic. <ed><U+00A0><U+00BD><ed><U+00B4><U+00AE><ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> 
This sweet little guy has been with me since 2013. He lives in a… https://t.co/sYnEwjkATp",0,FALSE,FALSE,Sun Dec 10 14:04:40 +0000 2017,FALSE,here and there,"Intuitive, teacher, dreamer, laugher, writer, and practitioner of all things awesomely strange",Thu Feb 19 03:03:31 +0000 2009,2940,828,1,Charis Melina Brown,Alaska,98,34.7959415,-82.3422685,DunkinDonuts
Bismarck ND Sun Dec 10th AM Forecast: TODAY Sunny Hi 51 TONIGHT Rain And Snow Lo 31,0,FALSE,FALSE,Sun Dec 10 14:04:41 +0000 2017,FALSE,"Bismarck, ND","Follow us for the latest news, weather, events and emergency notices for Bismarck, North Dakota",Tue Jul 26 03:41:47 +0000 2011,2325,110,0,"Bismarck, ND",Central Time (US & Canada),0,46.8299035,-100.7641485,DunkinDonuts
‘tis the season for glitter. | https://t.co/2Qo92yGYaP #liketkit liketoknow.it #ootd… https://t.co/QHEoPH4VPn,0,FALSE,FALSE,Sun Dec 10 14:04:41 +0000 2017,FALSE,NC,NC girl. christ follower. wife to josh. mommy of julianna + olivia. jesus lover. stem teacher. style on a budget. fan of emojis. blogger.,Sun Aug 01 21:03:08 +0000 2010,10274,521,583,Emily Soto,Eastern Time (US & Canada),712,35.1704985,-79.861034,DunkinDonuts
