text,retweet_count,favorited,retweeted,created_at,verified,location,description,user_created_at,statuses_count,followers_count,favourites_count,name,time_zone,friends_count,lat,lon,Brand
Houston <U+2744><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+00AB><U+2603><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+00AC> https://t.co/h5TIzjigdv,0,FALSE,FALSE,Fri Dec 08 15:05:59 +0000 2017,FALSE,3700Aliceblk,rip ezra bip bet<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B1><U+00BC><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>REMAIN HUMBLE 3700™<ed><U+00A0><U+00BD><ed><U+00B3><U+008D>Alice/Yellowstone <ed><U+00A0><U+00BD><ed><U+00B2><U+00AF> Houston Texas <ed><U+00A0><U+00BD><ed><U+00B3><U+008D>,Sat Mar 22 03:11:23 +0000 2014,9163,1911,2482,HEARTLESS<ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><U+200D><U+2642><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>,Pacific Time (US & Canada),2932,29.924065,-95.64609,Starbucks
The second half of Giancarlo Stanton's career will be just as overhyped and meaningless as the first half,0,FALSE,FALSE,Fri Dec 08 15:05:59 +0000 2017,FALSE,St. Louis,Cardinals baseball is too important for life to get in the way,Thu Dec 24 08:00:44 +0000 2009,67610,1991,33155,Sean Grichdorff,Central Time (US & Canada),2237,38.653771,-90.247824,Starbucks
I've really become one of those ppl that gives more fucks about animals then human beings,0,FALSE,FALSE,Fri Dec 08 15:05:59 +0000 2017,FALSE,"New York, NY",SC: IG : Tweeklo. Virgo. I'm pre-rich. I'm CREEPLO. Follow my other page @SpeakWtweek !,Tue Jun 02 21:33:38 +0000 2015,107257,794,15977,Regina George.,Pacific Time (US & Canada),388,39.713563,-104.9220935,Starbucks
"Couple of suggestions for @ETSUFootball HC job. 

Randy Sanders, if interested in coming home for HC job, his siste… https://t.co/u6dLarzprk",0,FALSE,FALSE,Fri Dec 08 15:05:59 +0000 2017,FALSE,\,Project Manager ~ Poker Player ~ ETSU Bucs ~ Tennessee Vols ~ Advocare Advisor ~ http://423champions.com,Sun Jan 24 01:43:27 +0000 2010,27077,743,5863,Sean Reed,Quito,1243,36.709059,-81.9685235,Starbucks
"I'll be posting winter previews for all sports at each school in our coverage area later today. Tonight, I'll have… https://t.co/4ufVkStCq2",0,FALSE,FALSE,Fri Dec 08 15:05:59 +0000 2017,FALSE,Maine,Sports Editor of The Forecaster. Z-list celebrity. Hard-core Patriots fan. Enormously fortunate to live the life I love and love the life I live.,Fri Apr 16 16:21:19 +0000 2010,86642,5290,37133,Michael Hoffer,Pacific Time (US & Canada),326,43.696187,-70.292545,Starbucks
"If you're looking for work in #Columbus, OH, check out this #job: https://t.co/BIbokrZ1aI #Healthcare #Hiring #CareerArc",0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,"Columbus, OH","Follow this account for geo-targeted Healthcare job tweets in Columbus, OH. Need help? Tweet us at @CareerArc!",Wed Feb 18 13:40:05 +0000 2009,607,624,0,Columbus Health Jobs,Eastern Time (US & Canada),325,39.9946835,-82.985772,Starbucks
@TheChadMicheals Nah it’s snowing now. It wasn’t when I woke up and just looked like it rained. The north shore get… https://t.co/HPtGuM234e,0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,NA,"<U+264B><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+0099> <U+269C><U+FE0F>it isn't what you know about it, it's how you go about it <U+269C><U+FE0F>sc: rjay2510",Thu Sep 15 20:54:09 +0000 2011,35572,736,3839,Ricky Johnson,NA,640,30.068501,-90.4774805,Starbucks
It’s supposed to snow Saturday here <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> but if it does they shut the whole city down,0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,614 <U+2708> 704 ,062713 | 012115 Jah’Aer Andrew Dupri <ed><U+00A0><U+00BE><ed><U+00B7><U+00A1>,Thu Oct 22 15:45:02 +0000 2015,41271,1130,10731,Jack & Jah <U+263A><U+FE0F>,NA,860,35.209059,-80.8467855,Starbucks
I voted #JamesReid's Palm Dreams to win Best Album in #SBSPopAsia's #SBSPopAsiaAwards 2017! https://t.co/niCDRi56Dn… https://t.co/92ZIhepDuy,0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,NA,NA,Wed Mar 02 04:22:08 +0000 2016,50738,68,6187,Chill88,NA,325,32.810012,-117.104989,Starbucks
@LovesTheJays happy birthday beautiful lady. Hope you have s great day. All the best for today and always xox <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0082>,0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,NA,NA,Fri Feb 18 21:54:16 +0000 2011,41435,1816,82870,<ed><U+00A0><U+00BC><ed><U+00BC><U+00BA> Bonnie  <ed><U+00A0><U+00BC><ed><U+00BC><U+00BA>,NA,3174,45.5578305,-73.723025,Starbucks
Um are you out of your fucking mind https://t.co/c0dpYrUTJ7,0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,NA,pisces <U+2765> VLM,Sun Jul 27 22:43:55 +0000 2014,30878,1566,33961,T,NA,791,29.25179,-82.206326,Starbucks
"Green Tea n Spliff, yooo blessings!!!!!! Everyday should feel like Friday, so make it",0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,"Roc, Ny<U+2708><U+FE0F>Kent,Oh<U+2708><U+FE0F><U+2601><U+FE0F>",<U+2605> DJ AT Swag™ <U+264F> <U+2687><U+2689> #DJ #Engineer #Producer x #HighPotential x #FriiiDaze #KentState x Business Email : HighPotentialEnt@gmail.com,Mon Feb 28 20:59:01 +0000 2011,72487,1155,27587,A.<U+2795>,Eastern Time (US & Canada),394,41.1602505,-81.3504345,Starbucks
it took people i dont even talk to anymore to pull through <ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>,0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,la ultima coca-cola del desierto.,NA,Sat Sep 22 18:00:37 +0000 2012,20367,689,4895,sassyalee<ed><U+00A0><U+00BC><ed><U+00BD><U+0091>,Pacific Time (US & Canada),689,25.7823535,-80.2333285,Starbucks
I can't stop crying https://t.co/ND9xRM2oZv,0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,NA,Charm is the viscous grease with which he oils his flimflam machine. #TWDFamily #JoshMcDoMe #Slytherin <ed><U+00A0><U+00BD><ed><U+00B0><U+008D>#ASoUE <ed><U+00A0><U+00BD><ed><U+00B1><U+0081><U+FE0F> (bites like Sunny<ed><U+00A0><U+00BE><ed><U+00B5><U+0095>) OTP @magnantus <ed><U+00A0><U+00BD><ed><U+00B2><U+0098>,Tue Dec 27 02:15:03 +0000 2016,10423,1008,34583,emily kate,NA,1092,41.1179365,-77.604684,Starbucks
"Can you recommend anyone for this #job in #Collierville, TN? https://t.co/PbYtwtYtsq #Retail #Hiring #CareerArc",0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,"Memphis, TN","Follow this account for geo-targeted Retail job tweets in Memphis, TN. Need help? Tweet us at @CareerArc!",Fri Apr 03 11:20:34 +0000 2009,233,394,0,TMJ-MEM Retail Jobs,Eastern Time (US & Canada),309,35.0585215,-89.692676,Starbucks
"We're #hiring! Click to apply: Special Education Teacher - https://t.co/atHpF9MoEk #SpecEd #Teacher #Philadelphia, PA #Job #Jobs #CareerArc",0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,"Philadelphia, PA","Follow this account for geo-targeted Education/Teaching job tweets in Philadelphia, PA. Need help? Tweet us at @CareerArc!",Wed Feb 25 04:20:02 +0000 2009,40,374,0,TMJ-PHL Educ. Jobs,Eastern Time (US & Canada),237,40.0048655,-75.117998,Starbucks
Vote 7154   : I  vote #KaranVohra for #ZindagiKiMehak #TVPersonality2017 @SabrasRadio @BizAsia,0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,"Toronto, Ontario","<ed><U+00A0><U+00BD><ed><U+00B5><U+0089> Shanti; 
<ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3> Ex-Army (WSES- 03);
<ed><U+00A0><U+00BD><ed><U+00B4><U+00BA><U+FE0F> PowerOfPositivity
<U+2764> Ashish Sharma
<U+2764> Karan Vohra<U+2764>",Mon Nov 28 14:26:38 +0000 2016,24088,231,19388,Sharmistha  C Modi,Pacific Time (US & Canada),97,43.629311,-79.2725695,Starbucks
in the worst possible mood rn,0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,NA,bhs '18 // #fywb // https://vsco.co/ashleyyclark9,Tue Aug 07 21:58:01 +0000 2012,7574,365,7182,ashley clark,NA,353,41.01594,-80.657593,Starbucks
"Want to work at ResourceMFG? We're #hiring in #GrandRapids, MI! Click for details: https://t.co/je9wCJPSnz #Job #Jobs #CareerArc",0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,"Kalamazoo, MI","Follow this account for geo-targeted Other job tweets in Kalamazoo, MI. Need help? Tweet us at @CareerArc!",Wed May 06 05:08:30 +0000 2009,178,594,0,TMJ-KAL Jobs,Eastern Time (US & Canada),521,42.9564115,-85.6411415,Starbucks
It’s nothing short of BRICK outside <ed><U+00A0><U+00BE><ed><U+00B4><U+00A7>,0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,IG: MotivationalMattFit,"Motivating & inspiring others to change their lives One Step At A Time, One Day At A Time! 4<U+20E3>3<U+20E3>4<U+20E3> <U+2708><U+FE0F> <U+2708><U+FE0F><U+2708><U+FE0F>8<U+20E3>0<U+20E3>4<U+20E3> #VCU18",Sat Apr 14 03:30:31 +0000 2012,17752,985,926,Matthew Purvis<U+E14C><U+E326>,NA,489,37.529883,-77.4931705,Starbucks
@ChiefSheik I left all my extra nose rings at work and I don’t have any stud earrings,0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,Overdosing,Unapologetic... Unbothered... Unfiltered..... THAT BITCH. Emotionally Unavailable,Sun Feb 19 07:30:11 +0000 2012,67104,1922,19540,Toxic<ed><U+00A0><U+00BC><ed><U+00BD><U+00B7>,Mountain Time (US & Canada),878,39.7393005,-89.2665075,Starbucks
This #job might be a great fit for you: Financial Analyst III - Controls Officer - https://t.co/76EcKPxLb2 #Finance… https://t.co/ToPF52Duov,0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,"Portland, ME","Follow this account for geo-targeted Finance job tweets in Portland, ME. Need help? Tweet us at @CareerArc!",Sun May 03 05:03:48 +0000 2009,27,301,0,TMJ-MEP Finance Jobs,Eastern Time (US & Canada),239,45.188407,-68.984705,Starbucks
"Can you recommend anyone for this #job in #Nashville, TN? https://t.co/sRHjhWfbZe #Accounting #Hiring #CareerArc",0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,"Nashville, TN","Follow this account for geo-targeted Accounting job tweets in Nashville, TN. Need help? Tweet us at @CareerArc!",Sun Mar 08 01:49:19 +0000 2009,66,373,0,TMJ-BNA Acct. Jobs,Eastern Time (US & Canada),293,36.200008,-86.791549,Starbucks
Me af https://t.co/xckDHlS0RA,0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,"Houston, Tx",NM raised. TX living.,Sat May 15 04:45:23 +0000 2010,2555,171,3125,Veee ,Central Time (US & Canada),180,30.1798555,-95.4455445,Starbucks
"See our latest #FortWorth, TX #job and click to apply: Engineer - https://t.co/lMZuEdRlkF #gopenskecareers #Engineering #Hiring #CareerArc",0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,"DFW, Texas","Follow this account for geo-targeted Engineering job tweets in DFW, Texas. Need help? Tweet us at @CareerArc!",Sun Mar 08 15:50:06 +0000 2009,246,494,0,TMJ-DFW Engin. Jobs,Eastern Time (US & Canada),229,32.7799665,-97.2859135,Starbucks
"See our latest #Toronto, ON #job and click to apply: MIC Freelance Account Manager - https://t.co/ivsUzgPfNE #Sales #Hiring #CareerArc",0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,Toronto,Follow this account for geo-targeted Sales job tweets in Toronto. Need help? Tweet us at @CareerArc!,Sat Feb 21 12:34:15 +0000 2009,216,798,0,"Toronto,CA Sale Jobs",Eastern Time (US & Canada),328,43.629311,-79.2725695,Starbucks
"Want to work in #BelleChasse, LA? View our latest opening: https://t.co/mNsJLYAxl0 #Automotive #Job #Jobs #Hiring #CareerArc",0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,Louisiana,Follow this account for geo-targeted Automotive job tweets in Louisiana Non-Metro. Need help? Tweet us at @CareerArc!,Wed Aug 18 17:04:17 +0000 2010,171,186,0,Louisiana Automotive,Quito,119,29.8370595,-90.0218955,Starbucks
"Want to work in #Nashville, TN? View our latest opening: https://t.co/Xnft5RITWo #Sales #Job #Jobs #Hiring #CareerArc",0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,"Nashville, TN","Follow this account for geo-targeted Sales job tweets in Nashville, TN. Need help? Tweet us at @CareerArc!",Tue Feb 24 04:28:09 +0000 2009,246,423,0,TMJ - BNA Sales Jobs,Eastern Time (US & Canada),308,36.200008,-86.791549,Starbucks
"If you're looking for work in #Owensboro, KY, check out this #job: https://t.co/n89Q5QesHl #Banking #Hiring #CareerArc",0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,Kentucky,Follow this account for geo-targeted Banking job tweets in Kentucky Non-Metro. Need help? Tweet us at @CareerArc!,Tue Feb 09 02:23:51 +0000 2010,36,326,0,TMJ-KY Bank Jobs,Eastern Time (US & Canada),307,37.765135,-87.1023995,Starbucks
Tis the season....it’s our holiday party and nothing says “gift… https://t.co/m7ye9qRkN3,0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,"Washington, DC",Preppy/conservative/happy DC girl livin the country club life surrounded by madras wearin/bourbon drinkin/cigar smokin golfers/lobbyists/politicians #edsftg,Mon Feb 02 16:01:32 +0000 2009,25062,2188,32155,Smiles,Eastern Time (US & Canada),4996,38.898603,-77.0143985,Starbucks
Yea I never drink anymore but I did so good on my tests this week so I deserve it this weekend <ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+200D><U+2640><U+FE0F>,0,FALSE,FALSE,Fri Dec 08 15:06:01 +0000 2017,FALSE,NA,Philippians 4:13 | IUP '19 | <ed><U+00A0><U+00BD><ed><U+00B2><U+00B0>,Mon May 25 12:57:57 +0000 2015,9425,553,3159,Kace,NA,508,40.621319,-79.1515525,Starbucks
A thank you is warranted when someone says you’re the lowest on the totem pole. First is last and last is first Matt.20 #forthefences,0,FALSE,FALSE,Fri Dec 08 15:06:01 +0000 2017,FALSE,"Piqua, OH",NA,Thu Jun 08 16:51:15 +0000 2017,31,9,50,Howey,NA,31,40.3651595,-82.6694675,Starbucks
"Can you recommend anyone for this #job? Field Service Engineer Sr. - https://t.co/DMNNrhOAEp #SkilledTrade #Boise, ID #Hiring #CareerArc",0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,"Boise, ID","Follow this account for geo-targeted Skilled Trade job tweets in Boise, ID. Need help? Tweet us at @CareerArc!",Mon Mar 08 04:32:20 +0000 2010,1,278,0,TMJ-IDB Skl. Trades,Quito,264,45.4945515,-114.1432625,Starbucks
"Really important article. Institutions, Exchange Organizations, take your temperature. https://t.co/uFhTJPddyR",0,FALSE,FALSE,Fri Dec 08 15:06:01 +0000 2017,FALSE,Connecticut USA,"I am President and CEO of AIFS, a leading cultural exchange organization. Avid traveler and writer. Opinions are my own.",Tue Dec 02 19:02:32 +0000 2008,566,281,687,William L. Gertz,NA,128,41.0983345,-73.554097,Starbucks
@visionmusik - Well Above Dem #AboveDemRiddim #NewMusic #Dancehall  https://t.co/GiMalMtMyv,0,FALSE,FALSE,Fri Dec 08 15:06:01 +0000 2017,FALSE,Jamaica,International Dancehall and Reggae music production company,Sat Jul 10 07:28:56 +0000 2010,11044,584,257,T.357 Music Group,Pacific Time (US & Canada),1191,40.6708795,-73.8311875,Starbucks
I<U+FE0F> haven’t seen you since Icarly. https://t.co/KbBgcUJFp0,0,FALSE,FALSE,Fri Dec 08 15:06:01 +0000 2017,FALSE,a place,"|Trojan'18 Played the ace of <U+2663><U+FE0F> I hit you with the ace of<U+2660><U+FE0F> time is of the essence,with none to spare.",Sun May 15 16:17:15 +0000 2011,3052,184,949,JOLLY KING<ed><U+00A0><U+00BD><ed><U+00B1><U+0091><U+2744><U+FE0F>,Atlantic Time (Canada),288,39.1701115,-77.26434,Starbucks
"As @SenWarren shared this morning, ""let us never give up hope for peace, shalom, and salaam."" Such a blessing to he… https://t.co/KItyGmWwDL",0,FALSE,FALSE,Fri Dec 08 15:06:00 +0000 2017,FALSE,Pitt '21,There's no excuse for being silent,Sun Aug 31 15:37:53 +0000 2014,1191,605,3188,Kathryn Fleisher,NA,625,42.34784,-71.084257,Starbucks
"We're #hiring! Read about our latest #job opening here: Bartender - https://t.co/rg5DiX6yTJ #Restaurant #Cary, NC",0,FALSE,FALSE,Fri Dec 08 15:06:01 +0000 2017,FALSE,NA,NA,Fri Mar 07 19:35:49 +0000 2014,755,431,0,BJ's Restaurants,NA,0,35.7561885,-78.837021,Starbucks
Well that was literally the worst experience and customer service ever from @ATTCares over the top fustrated… https://t.co/ICR2PZVPaZ,0,FALSE,FALSE,Fri Dec 08 15:06:01 +0000 2017,FALSE,"Chicago, IL",Restaurant operator • community activist • gay activist • workaholic • focused on change lives one at a time,Mon Feb 07 02:26:39 +0000 2011,9372,353,2037,Shawn Knox,Central Time (US & Canada),355,41.8335845,-87.732013,Starbucks
LMFAOOO <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9> https://t.co/cwJgIR0iQs,0,FALSE,FALSE,Fri Dec 08 15:06:01 +0000 2017,FALSE,in my own element <ed><U+00A0><U+00BD><ed><U+00B2><U+00A4>,practice good over evil.,Sat Jun 20 23:54:19 +0000 2015,18162,706,14067,honey,Pacific Time (US & Canada),461,38.0033755,-79.420865,Starbucks
Thank You Jesus!! Come on 3:45!!! Better yet... COME ON December 21st<ed><U+00A0><U+00BE><ed><U+00B4><U+00AA><ed><U+00A0><U+00BE><ed><U+00B4><U+00AA> #tgif #thatisall @ Fort… https://t.co/2FAjnmNx1W,0,FALSE,FALSE,Fri Dec 08 15:06:01 +0000 2017,FALSE,"Fort Worth, Texas","Mother, Teacher/Coach.... Basketball LOVER.... WORKOUT FANATIC...... with a FUN SPIRIT!!!! That is all!!",Wed Jul 11 18:49:56 +0000 2012,2436,117,57,Malaika Warren,Central Time (US & Canada),115,32.7799665,-97.2859135,Starbucks
#dayoff #meeting in the #office @ Performance Showroom at Entercom DFW https://t.co/TuDp7iyEsN,0,FALSE,FALSE,Fri Dec 08 15:06:01 +0000 2017,FALSE,"Dallas, Texas","Ad & Events guy, idea guru, wine maker, world traveler, manshionista, Bravo junky, decor dude, vintage modern, great tio, #hmfic cabron & art luvah",Mon Jun 08 20:40:46 +0000 2009,4521,505,198,Oscar G. Espinosa,Central Time (US & Canada),1322,32.8198585,-96.7617535,Starbucks
The fact that I can’t find my drawing pencils annoys THEE fuck outta me cz this led is bleeding,0,FALSE,FALSE,Fri Dec 08 15:06:01 +0000 2017,FALSE,Motunui,Eastern CT State University . Fogo . Criminology Major SC:teegotfans,Tue Apr 14 19:18:07 +0000 2009,51179,1141,15408,TeeFiti  <U+2728><ed><U+00A0><U+00BC><ed><U+00B7><U+00A8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BB>,Pacific Time (US & Canada),1013,41.729384,-72.2167865,Starbucks
See you all in January! Have a great break and happy holidays! #AviationEx747 https://t.co/lxHOZROoKE,0,FALSE,FALSE,Fri Dec 08 15:06:01 +0000 2017,FALSE,Embry-Riddle Daytona,"We promote aviation careers through education, field trips, hands-on activities and more at Embry-Riddle Aeronautical University. #AviationEx747 #ERAU",Thu Jun 01 21:51:29 +0000 2017,138,55,197,Aviation Explorers 747 @ ERAU,NA,74,29.017061,-81.2916595,Starbucks
Fuck this school shit I’ve decided to take my talents to South Beach,0,FALSE,FALSE,Fri Dec 08 15:06:01 +0000 2017,FALSE,Snapchat:DAVINci_901<ed><U+00A0><U+00BD><ed><U+00B0><U+0090><ed><U+00A0><U+00BD><ed><U+00B2><U+00AB>,UofM. Stay woke. Stay blessed.,Tue Jul 29 15:18:04 +0000 2014,21483,2860,25497,DAVIN <U+303D><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+00B8>,Pacific Time (US & Canada),2211,35.1335205,-89.922029,Starbucks
Is the man walking behind her her husband? May God strike me dead before I put up with something like this. https://t.co/nlZMKSTp6J,0,FALSE,FALSE,Fri Dec 08 15:06:01 +0000 2017,FALSE,"Houston, TX",Foodie & Food Blogger. Lover of Life. World Traveller. Potty Mouth. Feminist. Biochemist. Contributing my little quota to diabetes & cancer research.,Tue Mar 17 09:50:34 +0000 2009,215926,7001,4258,Nneka O. <ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AC>,West Central Africa,533,40.734494,-74.184848,Starbucks
"We're #hiring! Read about our latest #job opening here: Associate Sales Consultant - Spine - San Francisco, CA FYA0… https://t.co/kuDLCPE8Zr",0,FALSE,FALSE,Fri Dec 08 15:06:01 +0000 2017,FALSE,NA,Quintiles and IMS Health have come together to become IQVIA. We invite you to join our exciting journey - help us make a difference in patient #health.,Mon Jul 20 18:35:53 +0000 2015,3771,766,16,IQVIA Careers,Pacific Time (US & Canada),21,37.7706565,-122.4359785,Starbucks
He keep texting me like I’m his girl or something,0,FALSE,FALSE,Fri Dec 08 15:06:01 +0000 2017,FALSE,NA,Ese perra. I work at pleasing me cause I can’t please you.,Sat Nov 14 00:56:32 +0000 2015,15559,646,11693,WHERE MY BACKGROUND SINGERS?,Pacific Time (US & Canada),535,39.284713,-76.620482,Starbucks
If you have any homecoming pictures you would like to have on the senior bulletin board please DM them to us!,0,FALSE,FALSE,Fri Dec 08 15:06:01 +0000 2017,FALSE,"Yorktown, VA",Senior Class,Thu Nov 13 16:32:17 +0000 2014,755,370,1043,YHS Class of 2018,Eastern Time (US & Canada),314,38.0033755,-79.420865,Starbucks
Good morning #Boise! Sun will rise in 30 minutes (local time 08:06) #Sunrise #Photo #Photography [08.12.2017],0,FALSE,FALSE,Fri Dec 08 15:06:01 +0000 2017,FALSE,Finland,We bring up sunrise and sunset around the world so you can get your camera ready or just enjoy the view. Fixed and Updated 03/2016 :). Developed by @TheOwlkeep,Tue Dec 22 11:53:15 +0000 2015,589254,146,0,PhotoSchedule,Midway Island,4,43.598033,-116.238001,Starbucks
It’s fuckin freezing outside and some broke niggas wanna break into my car to take my beats and amp.,0,FALSE,FALSE,Fri Dec 08 15:06:02 +0000 2017,FALSE,IG-mikosuave206 SC-MikoSuave12,"Solo Dolo.  RIP Mom , Ben Metcalf & Bettie Jones. <U+2764><U+FE0F> #FOE #12 <ed><U+00A0><U+00BC><ed><U+00BD><U+0080>",Fri May 28 06:28:58 +0000 2010,156565,2374,9132,Damiko,Pacific Time (US & Canada),698,47.3923115,-122.2180755,Starbucks
